Age,Experience,Income,Branch Address,Family,CCAvg,Mortgage,Personal Loan,Brokerage Account,GIC Account,Online,CreditCard,Advisor Name,Advisor Designation,Branch Address 1,Branch Address 2,Branch Address 3
62,32,19,9670 Wilson Rd.,1,1.5,0,0,1,0,0,0,Myesha Bromley,PFP,9670 Wilson Rd.,76 Mayfair St.,33 Harrison Road
59,35,55,1 Poplar St.,1,1.8,0,0,1,0,0,0,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
35,11,24,94 Country Club St.,1,0.5,0,0,0,0,1,1,Berry Gartman,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
48,23,62,8536 Country Club Dr.,4,3.6,83,0,0,0,0,1,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
52,26,180,76 Mayfair St.,1,1.7,550,0,0,0,1,0,Jodie Izquierdo,PFP,76 Mayfair St.,33 Harrison Road,9251 Old Vernon St.
36,12,64,68 Sunbeam St.,3,2.8,205,0,0,0,0,1,Eulah Kicklighter,PFP,667 E. Hall St.,68 Sunbeam St.,7330 West Grand St.
53,28,192,742 Bridle Street,2,6.4,0,1,0,0,0,0,Prudence Masters,CFP,9834 East Pineknoll Ave.,742 Bridle Street,544 Edgewood Drive
45,20,70,387 West Fifth Ave.,4,1.9,0,0,0,0,1,1,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
31,7,135,234 Blue Spring Rd.,4,3.8,0,1,0,1,1,1,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
51,25,181,533 Hillcrest Street,1,1.7,0,0,0,0,1,1,Jaquelyn Cubbage,PFP,533 Hillcrest Street,94 Country Club St.,36 South St.
30,3,32,76 Mayfair St.,1,2,0,0,0,0,1,1,Myesha Bromley,PFP,9670 Wilson Rd.,76 Mayfair St.,33 Harrison Road
59,34,80,9834 East Pineknoll Ave.,3,0.5,0,0,0,0,1,1,Corazon Eastin,PFP,336 Pin Oak Ave.,9834 East Pineknoll Ave.,742 Bridle Street
50,24,124,24 Trusel Court,1,4.9,266,0,0,0,1,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
49,25,24,8017 Homestead Ave.,1,0.3,0,0,0,0,0,0,Elicia Schuyler,PFP,1 Poplar St.,8017 Homestead Ave.,387 West Fifth Ave.
41,16,9,8017 Homestead Ave.,2,0.3,0,0,0,0,0,1,Margret Lan,PFP,8017 Homestead Ave.,387 West Fifth Ave.,8536 Country Club Dr.
27,1,98,533 Hillcrest Street,4,2.3,0,0,0,0,0,1,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
40,15,175,8573 Princeton Road,2,3.3,0,0,0,0,1,0,Zandra Venne,PFP,8573 Princeton Road,4 Country Drive,14 Lakeshore Lane
41,15,89,387 West Fifth Ave.,3,0.1,292,0,0,0,1,0,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
27,3,110,7919 Cedarwood Dr.,2,0.2,294,0,1,0,0,1,Thao Lovato,PFP,7919 Cedarwood Dr.,1 Poplar St.,8017 Homestead Ave.
45,15,28,36 South St.,1,0.75,0,0,1,0,0,0,Berry Gartman,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
59,33,91,234 Blue Spring Rd.,4,1.9,329,0,0,0,0,0,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
43,18,85,234 Blue Spring Rd.,1,4,287,0,0,0,1,0,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
41,15,69,14 Lakeshore Lane,1,1.5,78,0,0,0,1,0,Val Sauceda,PFP,14 Lakeshore Lane,890 W. Brickyard Dr., 
42,17,93,69 Spruce Dr.,4,1.9,0,0,0,0,0,0,Kirsten Mitchem,PFP,69 Spruce Dr.,92 Ridgewood Dr.,8376 Euclid Lane
45,15,32,36 Kent Court,1,0.75,105,0,0,0,1,0,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
57,32,23,68 Sunbeam St.,2,0.2,0,0,0,0,0,0,Carylon Race,PFP,68 Sunbeam St.,7330 West Grand St.,91 Lake Court
29,5,133,9091 S. Bowman Street,1,5.4,212,0,0,0,1,0,Kathaleen Horgan,PFP,9091 S. Bowman Street,8378 West Magnolia Street,518 Selby Ave.
28,2,121,234 Blue Spring Rd.,2,2,341,0,0,0,1,0,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
58,28,81,234 Blue Spring Rd.,1,3,0,0,0,0,1,0,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
43,17,55,518 Selby Ave.,3,2.2,0,0,0,0,0,0,Collene Dubon,PFP,518 Selby Ave.,8722 Richardson Street,5 Maple Lane
61,35,60,8017 Homestead Ave.,1,2.8,0,0,0,0,1,0,Margret Lan,PFP,8017 Homestead Ave.,387 West Fifth Ave.,8536 Country Club Dr.
44,20,65,7919 Cedarwood Dr.,2,2.5,0,0,0,0,1,0,Thao Lovato,PFP,7919 Cedarwood Dr.,1 Poplar St.,8017 Homestead Ave.
58,34,63,40 E. Dunbar Ave.,4,1.5,0,0,0,0,1,0,Taylor Kemp,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
42,17,29,387 West Fifth Ave.,1,0.6,0,0,0,0,1,0,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
48,24,165,533 Hillcrest Street,1,5,0,0,0,0,0,1,Jaquelyn Cubbage,PFP,533 Hillcrest Street,94 Country Club St.,36 South St.
53,29,25,9091 S. Bowman Street,2,0.4,0,0,0,0,1,0,Latrisha Barden,PFP,36 South St.,9091 S. Bowman Street,8378 West Magnolia Street
60,34,44,533 Hillcrest Street,2,0.3,192,0,0,0,1,0,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
29,2,30,94 Country Club St.,4,1.5,112,0,0,0,0,1,Jaquelyn Cubbage,PFP,533 Hillcrest Street,94 Country Club St.,36 South St.
35,10,139,597 Lawrence Street,1,4.6,0,0,0,0,0,0,Kristle Hanby,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
33,7,44,518 Selby Ave.,1,0.3,0,0,0,0,0,0,Bernarda Guilliams,PFP,8378 West Magnolia Street,518 Selby Ave.,8722 Richardson Street
36,12,150,9670 Wilson Rd.,4,5.4,0,1,1,1,1,0,Weston Jeon,PFP,9587 SW. Jefferson Street,9670 Wilson Rd.,76 Mayfair St.
61,35,60,36 South St.,1,2.8,0,0,0,0,1,1,Mariana Ghent,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
40,16,12,40 E. Dunbar Ave.,1,1,91,0,1,0,0,0,Deedra Halderman,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
35,9,188,24 Trusel Court,2,3.7,259,1,0,0,1,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
49,24,75,544 Edgewood Drive,1,2.8,160,0,0,0,0,1,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
27,3,123,4 Country Drive,1,5.4,0,0,0,0,0,0,Zandra Venne,PFP,8573 Princeton Road,4 Country Drive,14 Lakeshore Lane
63,39,64,1 Poplar St.,1,1.8,147,0,0,0,1,1,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
45,19,109,1 Poplar St.,3,1.1,0,0,0,0,0,0,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
53,27,59,9091 S. Bowman Street,2,0.8,0,0,0,0,1,0,Kathaleen Horgan,PFP,9091 S. Bowman Street,8378 West Magnolia Street,518 Selby Ave.
29,3,153,177 Winchester Street,2,2,392,0,0,0,0,0,Pete Dickens,PFP,9929 Thompson Lane,177 Winchester Street,20 Bradford Ave.
40,16,120,9670 Wilson Rd.,2,6.1,196,0,0,0,1,0,Weston Jeon,PFP,9587 SW. Jefferson Street,9670 Wilson Rd.,76 Mayfair St.
34,10,21,1 Poplar St.,4,0.7,0,0,0,0,1,0,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
45,19,34,9670 Wilson Rd.,3,1.5,0,0,1,0,0,0,Myesha Bromley,PFP,9670 Wilson Rd.,76 Mayfair St.,33 Harrison Road
27,3,30,9929 Thompson Lane,1,1,80,0,0,0,0,0,Cyndy Calcagno,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
25,-1,81,234 Blue Spring Rd.,2,1.6,0,0,0,0,1,1,Gala Mackson,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
28,3,135,40 E. Dunbar Ave.,2,3.3,0,0,0,0,0,1,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
29,5,135,544 Edgewood Drive,2,0.6,0,0,0,0,0,0,Vicki Sowers,PFP,742 Bridle Street,544 Edgewood Drive,218 S. Westport Court
33,9,152,9929 Thompson Lane,1,6,0,0,0,0,1,1,Cyndy Calcagno,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
48,24,61,387 West Fifth Ave.,2,1.7,229,0,0,0,0,1,Margret Lan,PFP,8017 Homestead Ave.,387 West Fifth Ave.,8536 Country Club Dr.
42,15,24,544 Edgewood Drive,3,1,0,0,0,0,1,1,Vicki Sowers,PFP,742 Bridle Street,544 Edgewood Drive,218 S. Westport Court
28,1,34,5 Maple Lane,4,1.5,162,0,0,0,0,1,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
45,20,180,8017 Homestead Ave.,3,8.5,535,1,0,0,0,0,Elicia Schuyler,PFP,1 Poplar St.,8017 Homestead Ave.,387 West Fifth Ave.
31,5,42,8378 West Magnolia Street,2,2,0,0,0,0,1,0,Bernarda Guilliams,PFP,8378 West Magnolia Street,518 Selby Ave.,8722 Richardson Street
25,1,54,33 Harrison Road,4,1.6,0,0,0,0,1,1,Jodie Izquierdo,PFP,76 Mayfair St.,33 Harrison Road,9251 Old Vernon St.
33,3,20,9834 East Pineknoll Ave.,1,0.666666667,0,0,0,0,0,0,Corazon Eastin,PFP,336 Pin Oak Ave.,9834 East Pineknoll Ave.,742 Bridle Street
42,16,111,742 Bridle Street,2,1.2,251,1,0,0,1,0,Prudence Masters,CFP,9834 East Pineknoll Ave.,742 Bridle Street,544 Edgewood Drive
50,24,79,8573 Princeton Road,1,0.3,120,0,0,0,1,0,Ying Michaelson,PFP,20 Bradford Ave.,8573 Princeton Road,4 Country Drive
55,30,64,742 Bridle Street,2,1.9,0,0,0,0,0,0,Brandon Sum,CFP,9834 East Pineknoll Ave.,742 Bridle Street,544 Edgewood Drive
46,20,73,33 Harrison Road,2,0.8,264,0,0,1,1,1,Jodie Izquierdo,PFP,76 Mayfair St.,33 Harrison Road,9251 Old Vernon St.
30,5,112,7041 East Mammoth Drive,4,5,0,1,0,0,0,1,Cecil Caves,PFP,7041 East Mammoth Drive,597 Lawrence Street,9929 Thompson Lane
54,29,54,667 E. Hall St.,2,2.1,97,0,0,0,0,0,Marcelene Thomson,PFP,9251 Old Vernon St.,667 E. Hall St.,68 Sunbeam St.
51,25,45,9251 Old Vernon St.,4,2.6,0,0,0,0,0,0,Siobhan Flaugher,CFP,33 Harrison Road,9251 Old Vernon St.,667 E. Hall St.
59,35,91,518 Selby Ave.,2,1.6,0,0,1,0,0,1,Collene Dubon,PFP,518 Selby Ave.,8722 Richardson Street,5 Maple Lane
52,28,21,40 E. Dunbar Ave.,2,0.4,0,0,1,0,1,0,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
39,13,80,9834 East Pineknoll Ave.,2,1.8,0,0,0,0,1,0,Corazon Eastin,PFP,336 Pin Oak Ave.,9834 East Pineknoll Ave.,742 Bridle Street
60,36,31,890 W. Brickyard Dr.,3,0.4,0,0,0,0,1,1,Val Sauceda,PFP,14 Lakeshore Lane,890 W. Brickyard Dr., 
60,35,64,94 Country Club St.,2,2.8,0,0,0,0,0,0,Berry Gartman,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
52,27,22,1 Poplar St.,4,0.8,0,0,0,0,1,1,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
55,29,71,68 Sunbeam St.,3,0.3,0,0,0,0,0,1,Carylon Race,PFP,68 Sunbeam St.,7330 West Grand St.,91 Lake Court
50,26,179,544 Edgewood Drive,1,2.9,0,1,0,0,0,1,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
55,31,20,91 Lake Court,2,0.3,0,0,0,0,1,0,Beatriz Rolf,PFP,7330 West Grand St.,91 Lake Court,7041 East Mammoth Drive
30,5,13,234 Blue Spring Rd.,4,0.5,0,0,0,0,0,0,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
55,31,50,177 Winchester Street,4,1.5,0,0,0,0,1,0,Caitlin Wimmer,PFP,177 Winchester Street,20 Bradford Ave.,8573 Princeton Road
50,24,81,387 West Fifth Ave.,2,0.4,0,0,0,0,0,0,Margret Lan,PFP,8017 Homestead Ave.,387 West Fifth Ave.,8536 Country Club Dr.
49,23,79,24 Trusel Court,3,0.7,151,0,0,0,1,0,Deedra Halderman,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
58,34,45,336 Pin Oak Ave.,4,1.3,201,0,0,0,0,0,Ross Seipel,PFP,8376 Euclid Lane,336 Pin Oak Ave.,9834 East Pineknoll Ave.
30,5,23,5 Maple Lane,2,0.9,0,0,1,0,1,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
61,36,10,7330 West Grand St.,4,0.4,0,0,0,0,1,0,Carylon Race,PFP,68 Sunbeam St.,7330 West Grand St.,91 Lake Court
34,9,78,24 Trusel Court,3,0.6,0,0,0,0,1,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
34,10,21,36 South St.,1,0.5,0,0,0,0,1,0,Latrisha Barden,PFP,36 South St.,9091 S. Bowman Street,8378 West Magnolia Street
55,30,50,336 Pin Oak Ave.,2,2.1,0,0,0,0,1,0,Ross Seipel,PFP,8376 Euclid Lane,336 Pin Oak Ave.,9834 East Pineknoll Ave.
28,3,55,7041 East Mammoth Drive,4,1.7,0,0,0,0,1,1,Pansy Diblasi,PFP,91 Lake Court,7041 East Mammoth Drive,597 Lawrence Street
51,24,189,9587 SW. Jefferson Street,4,4.75,0,1,0,0,1,0,Marylee Bristow,PFP,218 S. Westport Court,9587 SW. Jefferson Street,9670 Wilson Rd.
34,8,14,742 Bridle Street,4,0.3,0,0,0,0,0,0,Vicki Sowers,PFP,742 Bridle Street,544 Edgewood Drive,218 S. Westport Court
28,2,41,9834 East Pineknoll Ave.,3,1.1,161,0,0,0,1,0,Prudence Masters,CFP,9834 East Pineknoll Ave.,742 Bridle Street,544 Edgewood Drive
44,20,182,218 S. Westport Court,2,7.6,0,0,0,0,0,0,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
35,8,30,76 Mayfair St.,4,1,0,0,1,0,0,0,Myesha Bromley,PFP,9670 Wilson Rd.,76 Mayfair St.,33 Harrison Road
25,0,14,336 Pin Oak Ave.,2,0.9,0,0,0,0,0,1,Ross Seipel,PFP,8376 Euclid Lane,336 Pin Oak Ave.,9834 East Pineknoll Ave.
53,28,34,8378 West Magnolia Street,2,0.6,0,0,0,0,1,1,Kathaleen Horgan,PFP,9091 S. Bowman Street,8378 West Magnolia Street,518 Selby Ave.
33,8,48,8017 Homestead Ave.,1,1,212,0,0,0,1,0,Elicia Schuyler,PFP,1 Poplar St.,8017 Homestead Ave.,387 West Fifth Ave.
53,28,14,9670 Wilson Rd.,4,0.8,0,0,0,0,1,1,Weston Jeon,PFP,9587 SW. Jefferson Street,9670 Wilson Rd.,76 Mayfair St.
35,10,31,24 Trusel Court,3,1.3,0,0,0,0,0,0,Deedra Halderman,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
27,3,59,9929 Thompson Lane,4,0,90,0,1,0,1,0,Pete Dickens,PFP,9929 Thompson Lane,177 Winchester Street,20 Bradford Ave.
47,21,53,8376 Euclid Lane,1,1.5,0,0,0,0,1,0,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
52,26,68,92 Ridgewood Dr.,1,0.8,0,0,0,0,1,1,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
29,4,55,36 South St.,4,2,0,0,1,0,1,0,Latrisha Barden,PFP,36 South St.,9091 S. Bowman Street,8378 West Magnolia Street
41,17,14,9929 Thompson Lane,1,1,0,0,0,0,0,0,Kristle Hanby,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
48,22,128,8378 West Magnolia Street,1,5.7,0,0,1,0,0,0,Bernarda Guilliams,PFP,8378 West Magnolia Street,518 Selby Ave.,8722 Richardson Street
32,7,61,36 Kent Court,3,2.3,205,0,0,0,1,1,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
61,37,39,218 S. Westport Court,4,0.4,0,0,0,0,1,1,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
32,8,169,234 Blue Spring Rd.,1,6.5,272,1,1,1,1,0,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
28,4,29,76 Mayfair St.,3,0.1,0,0,0,0,1,0,Jodie Izquierdo,PFP,76 Mayfair St.,33 Harrison Road,9251 Old Vernon St.
57,32,44,5 Maple Lane,2,1.9,157,0,0,0,0,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
37,13,61,8536 Country Club Dr.,3,2.8,0,0,0,0,0,0,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
35,9,131,667 E. Hall St.,3,0.3,0,1,0,1,1,1,Marcelene Thomson,PFP,9251 Old Vernon St.,667 E. Hall St.,68 Sunbeam St.
40,15,82,33 Harrison Road,3,1,309,0,0,0,0,0,Siobhan Flaugher,CFP,33 Harrison Road,9251 Old Vernon St.,667 E. Hall St.
32,6,54,40 E. Dunbar Ave.,4,1.8,167,0,0,0,0,0,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
42,18,22,1 Poplar St.,1,1.4,0,0,0,0,1,0,Elicia Schuyler,PFP,1 Poplar St.,8017 Homestead Ave.,387 West Fifth Ave.
25,1,62,33 Harrison Road,4,0,229,0,0,0,1,0,Jodie Izquierdo,PFP,76 Mayfair St.,33 Harrison Road,9251 Old Vernon St.
40,16,98,667 E. Hall St.,2,1.8,98,0,0,0,1,0,Marcelene Thomson,PFP,9251 Old Vernon St.,667 E. Hall St.,68 Sunbeam St.
28,2,101,597 Lawrence Street,4,2.1,0,0,0,0,1,0,Cecil Caves,PFP,7041 East Mammoth Drive,597 Lawrence Street,9929 Thompson Lane
29,5,34,92 Ridgewood Dr.,4,0.4,0,0,0,0,0,1,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
59,33,63,92 Ridgewood Dr.,1,1.6,0,0,0,0,1,1,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
47,23,40,20 Bradford Ave.,2,2.1,156,0,0,0,1,0,Ying Michaelson,PFP,20 Bradford Ave.,8573 Princeton Road,4 Country Drive
34,10,60,5 Maple Lane,3,2.8,0,0,0,1,1,1,Cyril Murry,PFP,8722 Richardson Street,5 Maple Lane,24 Trusel Court
28,-2,48,40 E. Dunbar Ave.,2,1.75,89,0,0,0,1,0,Taylor Kemp,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
63,37,84,24 Trusel Court,4,2.4,0,0,0,0,1,1,Deedra Halderman,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
56,32,103,9587 SW. Jefferson Street,3,4,0,1,0,0,0,0,Weston Jeon,PFP,9587 SW. Jefferson Street,9670 Wilson Rd.,76 Mayfair St.
63,39,83,9091 S. Bowman Street,3,2,0,0,0,0,1,1,Kathaleen Horgan,PFP,9091 S. Bowman Street,8378 West Magnolia Street,518 Selby Ave.
57,33,9,234 Blue Spring Rd.,1,0.1,91,0,1,0,1,0,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
59,35,40,533 Hillcrest Street,4,0.4,0,0,0,0,0,0,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
37,12,62,9834 East Pineknoll Ave.,3,0.7,0,0,0,0,0,1,Prudence Masters,CFP,9834 East Pineknoll Ave.,742 Bridle Street,544 Edgewood Drive
45,20,29,5 Maple Lane,4,1.9,0,0,0,0,0,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
34,8,10,667 E. Hall St.,1,0.4,0,0,0,0,1,0,Eulah Kicklighter,PFP,667 E. Hall St.,68 Sunbeam St.,7330 West Grand St.
44,20,39,7041 East Mammoth Drive,2,2.1,119,0,0,0,0,0,Cecil Caves,PFP,7041 East Mammoth Drive,597 Lawrence Street,9929 Thompson Lane
56,31,53,20 Bradford Ave.,2,1.6,78,0,0,0,0,0,Ying Michaelson,PFP,20 Bradford Ave.,8573 Princeton Road,4 Country Drive
50,23,98,40 E. Dunbar Ave.,3,2,0,0,0,0,0,0,Deedra Halderman,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
30,6,101,1 Poplar St.,2,0.6,0,0,0,0,1,0,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
27,1,42,4 Country Drive,3,2.4,0,0,0,0,0,0,Zetta Gephart,PFP,4 Country Drive,14 Lakeshore Lane,890 W. Brickyard Dr.
35,10,142,91 Lake Court,4,0.8,0,1,0,0,0,0,Beatriz Rolf,PFP,7330 West Grand St.,91 Lake Court,7041 East Mammoth Drive
41,16,13,533 Hillcrest Street,2,0,0,0,0,0,1,0,Jaquelyn Cubbage,PFP,533 Hillcrest Street,94 Country Club St.,36 South St.
41,16,114,8573 Princeton Road,4,3.5,0,1,0,0,0,1,Zandra Venne,PFP,8573 Princeton Road,4 Country Drive,14 Lakeshore Lane
46,22,83,387 West Fifth Ave.,3,0.7,0,0,0,0,0,0,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
34,9,178,1 Poplar St.,1,0.8,0,1,0,0,0,0,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
35,9,20,8573 Princeton Road,2,1.4,0,0,0,0,1,1,Ying Michaelson,PFP,20 Bradford Ave.,8573 Princeton Road,4 Country Drive
51,25,18,4 Country Drive,1,0.3,93,0,0,0,0,1,Zetta Gephart,PFP,4 Country Drive,14 Lakeshore Lane,890 W. Brickyard Dr.
60,36,89,667 E. Hall St.,2,2.8,0,0,0,0,1,0,Marcelene Thomson,PFP,9251 Old Vernon St.,667 E. Hall St.,68 Sunbeam St.
47,23,178,8536 Country Club Dr.,1,6.5,0,1,0,0,0,0,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
26,-1,44,9834 East Pineknoll Ave.,1,2,0,0,0,0,0,0,Corazon Eastin,PFP,336 Pin Oak Ave.,9834 East Pineknoll Ave.,742 Bridle Street
56,31,84,8573 Princeton Road,1,0.1,0,0,0,0,1,0,Zandra Venne,PFP,8573 Princeton Road,4 Country Drive,14 Lakeshore Lane
55,31,62,1 Poplar St.,1,1.8,0,0,0,0,1,0,Thao Lovato,PFP,7919 Cedarwood Dr.,1 Poplar St.,8017 Homestead Ave.
46,22,134,518 Selby Ave.,2,3.3,0,0,0,0,0,0,Collene Dubon,PFP,518 Selby Ave.,8722 Richardson Street,5 Maple Lane
56,32,44,1 Poplar St.,3,1.5,153,0,0,0,1,0,Elicia Schuyler,PFP,1 Poplar St.,8017 Homestead Ave.,387 West Fifth Ave.
30,6,184,9091 S. Bowman Street,1,6,0,0,0,0,1,0,Latrisha Barden,PFP,36 South St.,9091 S. Bowman Street,8378 West Magnolia Street
34,10,42,33 Harrison Road,1,1.5,131,0,0,0,0,0,Siobhan Flaugher,CFP,33 Harrison Road,9251 Old Vernon St.,667 E. Hall St.
25,1,28,234 Blue Spring Rd.,1,1,0,0,0,0,1,0,Gala Mackson,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
46,20,69,336 Pin Oak Ave.,3,2.1,0,0,0,0,0,0,Corazon Eastin,PFP,336 Pin Oak Ave.,9834 East Pineknoll Ave.,742 Bridle Street
31,7,11,8017 Homestead Ave.,1,0.5,80,0,0,0,1,1,Elicia Schuyler,PFP,1 Poplar St.,8017 Homestead Ave.,387 West Fifth Ave.
52,27,62,7330 West Grand St.,4,1.8,82,0,0,0,0,0,Beatriz Rolf,PFP,7330 West Grand St.,91 Lake Court,7041 East Mammoth Drive
63,39,53,7330 West Grand St.,1,0.8,0,0,0,0,0,0,Carylon Race,PFP,68 Sunbeam St.,7330 West Grand St.,91 Lake Court
29,3,103,76 Mayfair St.,4,3.4,0,1,0,0,1,0,Jodie Izquierdo,PFP,76 Mayfair St.,33 Harrison Road,9251 Old Vernon St.
52,28,62,5 Maple Lane,1,1.8,231,0,0,0,1,0,Cyril Murry,PFP,8722 Richardson Street,5 Maple Lane,24 Trusel Court
62,36,19,336 Pin Oak Ave.,2,0.2,0,0,0,0,1,1,Corazon Eastin,PFP,336 Pin Oak Ave.,9834 East Pineknoll Ave.,742 Bridle Street
43,19,52,40 E. Dunbar Ave.,4,2.2,0,0,0,0,0,0,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
44,19,142,36 Kent Court,1,1.5,0,1,0,0,0,0,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
25,-1,112,8017 Homestead Ave.,2,2,241,0,0,0,1,0,Elicia Schuyler,PFP,1 Poplar St.,8017 Homestead Ave.,387 West Fifth Ave.
35,9,40,36 Kent Court,3,0.9,0,0,0,0,1,0,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
63,37,139,94 Country Club St.,2,6.9,0,0,0,0,0,0,Mariana Ghent,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
29,4,150,218 S. Westport Court,1,0.8,0,0,0,0,0,1,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
35,9,44,24 Trusel Court,3,0.9,89,0,0,0,0,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
54,30,58,40 E. Dunbar Ave.,2,3.2,0,0,0,0,0,0,Deedra Halderman,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
63,37,101,9251 Old Vernon St.,2,2.8,0,0,0,0,0,0,Siobhan Flaugher,CFP,33 Harrison Road,9251 Old Vernon St.,667 E. Hall St.
58,31,49,7919 Cedarwood Dr.,4,2.5,0,0,0,0,1,0,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
